fscskey,fscs_seq,libname,city,state,zip,lat,lon,outlet_type
CA0126,010,MORGAN HILL LIBRARY,MORGAN HILL,CA,95037,37.12537382,-121.6633148,BR
CA0126,011,SARATOGA LIBRARY,SARATOGA,CA,95070,37.27056883,-122.0154953,BR
CA0126,014,SANTA CLARA COUNTY BOOKMOBILE ONE,CAMPBELL,CA,95008,37.2666435,-121.9544372,BS
CA0126,016,SANTA CLARA COUNTY BOOKMOBILE FOUR,CAMPBELL,CA,95008,37.2666435,-121.9544372,BS
CA0127,002,CENTRAL BRANCH LIBRARY,SANTA CRUZ,CA,95060,36.97424701,-122.028412,BR
CA0127,004,BOULDER CREEK BRANCH LIBRARY,BOULDER CREEK,CA,95006,37.12720878,-122.1237641,BR
CA0127,005,BRANCIFORTE BRANCH LIBRARY,SANTA CRUZ,CA,95062,36.97940063,-122.0074157,BR
CA0127,006,FELTON BRANCH LIBRARY,FELTON,CA,95018,37.05289466,-122.0740968,BR
CA0127,008,GARFIELD PARK BRANCH LIBRARY,SANTA CRUZ,CA,95060,36.95809555,-122.0380936,BR
CA0127,009,LA SELVA BEACH BRANCH LIBRARY,LA SELVA BEACH,CA,95076,36.93742753,-121.8635025,BR
CA0127,010,SCOTTS VALLEY BRANCH LIBRARY,SCOTTS VALLEY,CA,95066,37.04931634,-122.0281753,BR
CA0127,013,LIVE OAK BRANCH LIBRARY,SANTA CRUZ,CA,95062,36.96297071,-121.9806137,BR
CA0127,015,SANTA CRUZ CITY-COUNTY BOOKMOBILE,SANTA CRUZ,CA,95060,36.97560874,-122.0286255,BS
CA0127,016,CAPITOLA BRANCH LIBRARY,CAPITOLA,CA,95010,36.9789581,-121.9578323,BR
CA0128,002,SANTA FE SPRINGS CITY LIBRARY,SANTA FE SPRINGS,CA,90670,33.94618605,-118.0835266,CE
CA0128,004,WILLIAM C. GORDON LEARNING CENTER,SANTA FE SPRINGS,CA,90670,33.95824815,-118.0851211,BR
CA0129,002,SANTA MARIA PUBLIC LIBRARY,SANTA MARIA,CA,93454,34.9488868,-120.4343109,CE
CA0129,003,CUYAMA LIBRARY,CUYAMA,CA,93254,34.94582359,-119.6829605,BR
CA0129,004,GUADALUPE LIBRARY,GUADALUPE,CA,93434,34.95773315,-120.5778199,BR
CA0129,005,ORCUTT LIBRARY,ORCUTT,CA,93455,34.86468895,-120.4472733,BR
CA0129,006,SANTA MARIA PUBLIC LIBRARY BOOKMOBILE,SANTA MARIA,CA,93454,34.9488868,-120.4343109,BS
CA0129,007,LOS ALAMOS LIBRARY,LOS ALAMOS,CA,93440,34.74042518,-120.2780305,BR
CA0130,002,SANTA MONICA PUBLIC LIBRARY,SANTA MONICA,CA,90401,34.0180353,-118.4932744,CE
CA0130,003,MONTANA AVENUE BRANCH LIBRARY,SANTA MONICA,CA,90403,34.03468318,-118.4920883,BR
CA0130,004,FAIRVIEW BRANCH LIBRARY,SANTA MONICA,CA,90405,34.01444634,-118.4634858,BR
CA0130,005,OCEAN PARK BRANCH LIBRARY,SANTA MONICA,CA,90405,34.00241089,-118.4839553,BR
CA0130,006,PICO BRANCH LIBRARY,SANTA MONICA,CA,90405,34.0211636,-118.4681195,BR
CA0131,002,BLANCHARD COMMUNITY LIBRARY,SANTA PAULA,CA,93060,34.35362625,-119.0642625,CE
CA0132,002,SAUSALITO PUBLIC LIBRARY,SAUSALITO,CA,94965,37.85941698,-122.4885025,CE
CA0133,002,REDDING LIBRARY,REDDING,CA,96001,40.57319262,-122.3856735,CE
CA0133,003,ANDERSON LIBRARY,ANDERSON,CA,96007,40.45167916,-122.303711,BR
CA0133,004,BURNEY LIBRARY,BURNEY,CA,96013,40.88450622,-121.669899,BR
CA0134,002,SIERRA MADRE PUBLIC LIBRARY,SIERRA MADRE,CA,91024,34.1617701,-118.0618144,CE
CA0135,002,SISKIYOU COUNTY FREE LIBRARY YREKA,YREKA,CA,96097,41.72655113,-122.6394501,CE
CA0135,003,MT. SHASTA BRANCH LIBRARY,MT. SHASTA,CA,96067,41.31852335,-122.3102111,BR
CA0135,004,WEED BRANCH LIBRARY,WEED,CA,96094,41.42723077,-122.3854142,BR
CA0135,005,DUNSMUIR BRANCH LIBRARY,DUNSMUIR,CA,96025,41.21181866,-122.2715683,BR
CA0135,006,MCCLOUD BRANCH LIBRARY,MCCLOUD,CA,96057,41.2557767,-122.1318753,BR
CA0135,007,TULELAKE BRANCH LIBRARY,TULELAKE,CA,96134,41.95547871,-121.4767609,BR
CA0135,009,ETNA BRANCH LIBRARY,ETNA,CA,96027,41.45705775,-122.8930159,BR
CA0135,011,FORT JONES BRANCH LIBRARY,FORT JONES,CA,96032,41.60735321,-122.840042,BR
CA0135,012,MONTAGUE BRANCH LIBRARY,MONTAGUE,CA,96064,41.7278976,-122.5315704,BR
CA0136,003,JOHN F. KENNEDY LIBRARY,VALLEJO,CA,94590,38.10164643,-122.2599869,BR
CA0136,004,RIO VISTA LIBRARY,RIO VISTA,CA,94571,38.15596775,-121.6923371,BR
CA0136,005,SPRINGSTOWNE LIBRARY,VALLEJO,CA,94591,38.10405736,-122.217888,BR
CA0136,006,VACAVILLE PUBLIC LIBRARY - CULTURAL CENTER,VACAVILLE,CA,95687,38.3555205,-121.9624387,BR
CA0136,008,SUISUN CITY LIBRARY,SUISUN CITY,CA,94585,38.24931327,-122.0099411,BR
CA0136,011,FAIRFIELD CIVIC CENTER LIBRARY,FAIRFIELD,CA,94533,38.25149537,-122.0479736,BR
CA0136,012,VACAVILLE PUBLIC LIBRARY - TOWN SQUARE,VACAVILLE,CA,95688,38.35741434,-121.9875336,BR
CA0136,013,FAIRFIELD CORDELIA LIBRARY,FAIRFIELD,CA,94534,38.21699534,-122.1436234,BR
CA0136,018,DIXON LIBRARY,DIXON,CA,95620,38.44688416,-121.8224564,BR
CA0137,002,CENTRAL SANTA ROSA LIBRARY,SANTA ROSA,CA,95404,38.44168735,-122.710618,CE
CA0137,003,CLOVERDALE REGIONAL LIBRARY,CLOVERDALE,CA,95425,38.80894843,-123.0197373,BR
CA0137,004,FORESTVILLE COMMUNITY LIBRARY,FORESTVILLE,CA,95436,38.48155972,-122.8893738,BR
CA0137,006,GUERNEVILLE REGIONAL LIBRARY,GUERNEVILLE,CA,95446,38.503807,-122.9975739,BR
CA0137,007,HEALDSBURG REGIONAL LIBRARY,HEALDSBURG,CA,95448,38.61426163,-122.8701171,BR
CA0137,009,OCCIDENTAL COMMUNITY LIBRARY,OCCIDENTAL,CA,95465,38.40658573,-122.9474944,BR
CA0137,010,PETALUMA REGIONAL LIBRARY,PETALUMA,CA,94952,38.24270246,-122.631363,BR
CA0137,011,ROHNERT PARK-COTATI REGIONAL LIBRARY,ROHNERT PARK,CA,94928,38.34873962,-122.7041168,BR
CA0137,012,NORTHWEST SANTA ROSA LIBRARY,SANTA ROSA,CA,95401,38.4589577,-122.7312087,BR
CA0137,013,SEBASTOPOL REGIONAL LIBRARY`,SEBASTOPOL,CA,95472,38.40168382,-122.82547,BR
CA0137,014,SONOMA VALLEY REGIONAL LIBRARY,SONOMA,CA,95476,38.2933502,-122.4727403,BR
CA0137,016,RINCON VALLEY REGIONAL LIBRARY,SANTA ROSA,CA,95409,38.47867974,-122.6613539,BR
CA0137,017,WINDSOR REGIONAL LIBRARY,WINDSOR,CA,95492,38.54948419,-122.8137589,BR
CA0137,019,SONOMA COUNTY HISTORY & GENEALOGY,SANTA ROSA,CA,95404,38.44070062,-122.7110824,BR
CA0137,020,ROSELAND REGIONAL LIBRARY,SANTA ROSA,CA,95407,38.43037411,-122.72612,BR
CA0137,021,SONOMA COUNTY LIBRARY BIBLIOBUS,ROHNERT PARK,CA,94928,38.35180656,-122.706337,BS
CA0138,002,SOUTH PASADENA PUBLIC LIBRARY,SOUTH PASADENA,CA,91030,34.11376628,-118.1561918,CE
CA0139,002,SOUTH SAN FRANCISCO MAIN LIBRARY,SOUTH SAN FRANCISCO,CA,94080,37.65259171,-122.4363862,CE
CA0139,003,GRAND AVENUE LIBRARY,SOUTH SAN FRANCISCO,CA,94080,37.65650937,-122.4141311,BR
CA0139,004,GENE MULLIN COMMUNITY LEARNING CENTER,SOUTH SAN FRANCISCO,CA,94080,37.65821081,-122.4165725,BR
CA0140,002,MODESTO LIBRARY,MODESTO,CA,95354,37.6435318,-120.993782,CE
CA0140,003,CERES LIBRARY,CERES,CA,95307,37.59318154,-120.9549179,BR
CA0140,004,DENAIR LIBRARY,DENAIR,CA,95316,37.52721793,-120.7935181,BR
CA0140,005,EMPIRE LIBRARY,EMPIRE,CA,95319,37.63953782,-120.8985747,BR
CA0140,006,HUGHSON LIBRARY,HUGHSON,CA,95326,37.59608071,-120.8666152,BR
CA0140,007,KEYES LIBRARY,KEYES,CA,95328,37.55379489,-120.9088136,BR
CA0140,008,NEWMAN LIBRARY,NEWMAN,CA,95360,37.31612024,-121.0276566,BR
CA0140,009,OAKDALE LIBRARY,OAKDALE,CA,95361,37.76458362,-120.8489456,BR
CA0140,010,PATTERSON LIBRARY,PATTERSON,CA,95363,37.47193907,-121.1317062,BR
CA0140,011,RIVERBANK LIBRARY,RIVERBANK,CA,95367,37.73599236,-120.9327469,BR
CA0140,012,SALIDA LIBRARY,SALIDA,CA,95368,37.70826716,-121.0775757,BR
CA0140,013,TURLOCK LIBRARY,TURLOCK,CA,95380,37.49771874,-120.839836,BR
CA0140,015,WATERFORD LIBRARY,WATERFORD,CA,95386,37.64194108,-120.7610778,BR
CA0141,002,ST. HELENA PUBLIC LIBRARY,ST. HELENA,CA,94574,38.50749588,-122.4697876,CE
CA0142,002,CESAR CHAVEZ CENTRAL LIBRARY,STOCKTON,CA,95202,37.959198,-121.2916184,CE
CA0142,003,ESCALON LIBRARY,ESCALON,CA,95320,37.79478458,-120.9920807,BR
CA0142,004,FAIR OAKS LIBRARY,STOCKTON,CA,95205,37.95503991,-121.2559586,BR
CA0142,005,LINDEN LIBRARY,LINDEN,CA,95236,38.0213118,-121.0838313,BR
CA0142,006,MANTECA LIBRARY,MANTECA,CA,95336,37.79910277,-121.2197571,BR
CA0142,007,RIPON LIBRARY,RIPON,CA,95366,37.7394219,-121.1264649,BR
CA0142,008,MAYA ANGELOU LIBRARY,STOCKTON,CA,95205,37.93398666,-121.2468109,BR
CA0142,009,THORNTON LIBRARY,THORNTON,CA,95686,38.2258657,-121.4239367,BR
CA0142,010,TRACY BRANCH LIBRARY,TRACY,CA,95376,37.74348448,-121.4252624,BR
CA0142,011,MARGARET TROKE LIBRARY,STOCKTON,CA,95207,38.01173397,-121.3176803,BR
CA0142,012,MOBILE LIBRARY,STOCKTON,CA,95202,37.959198,-121.2916184,BS
CA0142,014,LATHROP LIBRARY,LATHROP,CA,95330,37.8254518,-121.3000914,BR
CA0142,015,WESTON RANCH LIBRARY,STOCKTON,CA,95206,37.89722066,-121.3066025,BR
CA0142,017,STRIBLEY MICRO LIBRARY,STOCKTON,CA,95205,37.9525566,-121.2663344,BR
CA0142,018,ARNOLD RUE MICRO LIBRARY,STOCKTON,CA,95210,38.01055908,-121.2834168,BR
CA0142,019,VAN BUSKIRK,STOCKTON,CA,95206,37.91970059,-121.2965621,BR
CA0142,020,MOUNTAIN HOUSE LIBRARY,MOUNTAIN HOUSE,CA,95391,37.77899936,-121.5393754,BR
CA0143,002,SUNNYVALE PUBLIC LIBRARY,SUNNYVALE,CA,94086,37.37141427,-122.0387345,CE
CA0144,002,SUTTER COUNTY LIBRARY,YUBA CITY,CA,95991,39.13756174,-121.6246185,CE
CA0144,003,BARBER BRANCH LIBRARY,LIVE OAK,CA,95953,39.28089526,-121.6612625,BR
CA0144,006,SUTTER BRANCH LIBRARY,SUTTER,CA,95982,39.15904234,-121.7489394,BR
CA0145,002,TEHAMA COUNTY LIBRARY,RED BLUFF,CA,96080,40.16364289,-122.2261734,CE
CA0145,003,CORNING BRANCH LIBRARY,CORNING,CA,96021,39.92823953,-122.1793532,BR
CA0145,004,LOS MOLINOS BRANCH LIBRARY,LOS MOLINOS,CA,96055,40.02516556,-122.1001739,BR
CA0146,002,KATY GEISSERT CIVIC CENTER LIBRARY,TORRANCE,CA,90503,33.83722306,-118.3434371,CE
CA0146,003,SOUTHEAST BRANCH LIBRARY,TORRANCE,CA,90501,33.81552727,-118.319971,BR
CA0146,004,EL RETIRO BRANCH LIBRARY,REDONDO BEACH,CA,90277,33.81506735,-118.3795394,BR
CA0146,005,HENDERSON BRANCH LIBRARY,TORRANCE,CA,90503,33.8413773,-118.3646773,BR
CA0146,006,NORTH TORRANCE BRANCH LIBRARY,TORRANCE,CA,90504,33.8727607,-118.3354492,BR
CA0146,007,WALTERIA BRANCH LIBRARY,TORRANCE,CA,90505,33.80437853,-118.3530654,BR
CA0147,002,TRINITY COUNTY FREE LIBRARY,WEAVERVILLE,CA,96093,40.7350579,-122.9426269,CE
CA0147,003,HAYFORK BRANCH LIBRARY,HAYFORK,CA,96041,40.55253718,-123.1908132,BR
CA0147,004,TRINITY CENTER BRANCH LIBRARY,TRINITY CENTER,CA,96091,40.9864031,-122.7017078,BR
CA0148,002,VISALIA BRANCH LIBRARY,VISALIA,CA,93291,36.33198934,-119.2939759,CE
CA0148,003,ALPAUGH BRANCH LIBRARY,ALPAUGH,CA,93201,35.88768774,-119.4869385,BR
CA0148,005,DINUBA BRANCH LIBRARY,DINUBA,CA,93618,36.54270431,-119.3866633,BR
CA0148,006,EARLIMART LIBRARY,EARLIMART,CA,93219,35.88470463,-119.2691269,BR
CA0148,007,EXETER LIBRARY,EXETER,CA,93221,36.29421617,-119.1387023,BR
CA0148,010,IVANHOE LIBRARY,IVANHOE,CA,93235,36.39108662,-119.2164917,BR
CA0148,011,LINDSAY LIBRARY,LINDSAY,CA,93247,36.20373147,-119.0892411,BR
CA0148,012,OROSI BRANCH LIBRARY,OROSI,CA,93647,36.54480745,-119.2904815,BR
CA0148,013,PIXLEY LIBRARY,PIXLEY,CA,93256,35.96567269,-119.2915217,BR
CA0148,014,SPRINGVILLE LIBRARY,SPRINGVILLE,CA,93265,36.1342384,-118.8155993,BR
CA0148,015,STRATHMORE LIBRARY,STRATHMORE,CA,93267,36.14636365,-119.0582437,BR
CA0148,016,TERRA BELLA LIBRARY,TERRA BELLA,CA,93270,35.95689486,-119.0396287,BR
CA0148,017,THREE RIVERS LIBRARY,THREE RIVERS,CA,93271,36.44326011,-118.9015045,BR
CA0148,018,TIPTON LIBRARY,TIPTON,CA,93272,36.06095784,-119.3102497,BR
CA0148,019,WOODLAKE LIBRARY,WOODLAKE,CA,93286,36.41919709,-119.1027984,BR
CA0148,020,FARMERSVILLE BRANCH LIBRARY,FARMERSVILLE,CA,93223,36.30213543,-119.2025834,BR
CA0148,024,LONDON BRANCH LIBRARY,DINUBA,CA,93618,36.47708122,-119.4449768,BR
CA0148,025,BOOKMOBILE,VISALIA,CA,93292,36.25527565,-119.2582093,BS
CA0149,002,TULARE PUBLIC LIBRARY,TULARE,CA,93274,36.213314,-119.3446274,CE
CA0150,002,TUOLUMNE COUNTY LIBRARY,SONORA,CA,95370,37.98192218,-120.3683625,CE
CA0150,003,GROVELAND BRANCH,GROVELAND,CA,95321,37.83994678,-120.2255707,BR
CA0150,007,TUOLUMNE CITY LIBRARY,TUOLUMNE,CA,95379,37.96098708,-120.2386399,BR
CA0150,008,TWAIN HARTE LIBRARY,TWAIN HARTE,CA,95383,38.03938297,-120.2257461,BR
CA0151,002,UPLAND PUBLIC LIBRARY,UPLAND,CA,91786,34.09877784,-117.6509552,CE
CA0152,002,AVENUE LIBRARY,VENTURA,CA,93001,34.28871533,-119.2985458,BR
CA0152,004,SOLIZ LIBRARY,OXNARD,CA,93036,34.23758312,-119.1681061,BR
CA0152,005,FILLMORE LIBRARY,FILLMORE,CA,93015,34.40461345,-118.9149323,BR
CA0152,007,OAK PARK LIBRARY,OAK PARK,CA,91377,34.18109513,-118.7650375,BR
CA0152,008,OAK VIEW LIBRARY,OAK VIEW,CA,93022,34.39914325,-119.3051299,BR
CA0152,009,OJAI LIBRARY,OJAI,CA,93023,34.44766613,-119.2467422,BR
CA0152,010,RAY D. PRUETER - PORT HUENEME LIBRARY,PORT HUENEME,CA,93041,34.1567498,-119.1931534,BR
CA0152,013,E. P. FOSTER LIBRARY,VENTURA,CA,93001,34.28086857,-119.290802,BR
CA0152,015,PIRU LIBRARY,PIRU,CA,93040,34.41541291,-118.7987441,BR
CA0152,019,SATICOY LIBRARY,VENTURA,CA,93004,34.28346251,-119.1483382,BR
CA0152,020,MUSEUM OF VENTURA COUNTY RESEARCH LIBRARY,VENTURA,CA,93001,34.28086463,-119.2991944,BR
CA0152,021,HILL ROAD LIBRARY,VENTURA,CA,93003,34.26735033,-119.2066002,BR
CA0152,022,VENTURA COUNTY BOOKMOBILE,VENTURA,CA,93003,34.25902935,-119.2155685,BS
CA0153,002,WATSONVILLE MAIN LIBRARY,WATSONVILLE,CA,95076,36.90884776,-121.7553559,CE
CA0153,003,FREEDOM BRANCH LIBRARY,FREEDOM,CA,95019,36.93820948,-121.77771,BR
CA0153,004,WATSONVILLE BIBLIOVAN,WATSONVILLE,CA,95076,36.90884776,-121.7553559,BS
CA0154,002,WHITTIER PUBLIC LIBRARY,WHITTIER,CA,90602,33.97407528,-118.0349502,CE
CA0154,003,WHITTWOOD BRANCH LIBRARY,WHITTIER,CA,90603,33.93983462,-117.9931412,BR
CA0154,004,WHITTIER PUBLIC LIBRARY BOOKMOBILE,WHITTIER,CA,90602,33.97407528,-118.0349502,BS
CA0155,002,WILLOWS PUBLIC LIBRARY,WILLOWS,CA,95988,39.5219383,-122.1996231,CE
CA0156,002,WOODLAND PUBLIC LIBRARY,WOODLAND,CA,95695,38.67916488,-121.7731476,CE
CA0157,003,MARY L. STEPHENS DAVIS BRANCH LIBRARY,DAVIS,CA,95616,38.55623631,-121.7468948,BR
CA0157,004,A. F. TURNER COMMUNITY LIBRARY,WEST SACRAMENTO,CA,95691,38.57992181,-121.5236283,BR
CA0157,005,WINTERS COMMUNITY LIBRARY,WINTERS,CA,95694,38.52569199,-121.9710541,BR
CA0157,006,ESPARTO REGIONAL LIBRARY,ESPARTO,CA,95627,38.6925735,-122.0167159,BR
CA0157,007,CLARKSBURG BRANCH LIBRARY,CLARKSBURG,CA,95612,38.41637416,-121.5265961,BR
CA0157,008,KNIGHTS LANDING BRANCH LIBRARY,KNIGHTS LANDING,CA,95645,38.8002854,-121.7179412,BR
CA0157,009,YOLO BRANCH LIBRARY,YOLO,CA,95697,38.73306279,-121.8075103,BR
CA0157,011,YOLO COUNTY ARCHIVES,WOODLAND,CA,95695,38.68344125,-121.7948227,BR
CA0158,002,YORBA LINDA PUBLIC LIBRARY,YORBA LINDA,CA,92886,33.89059831,-117.8112716,CE
CA0159,002,YUBA COUNTY LIBRARY,MARYSVILLE,CA,95901,39.13712697,-121.5875244,CE
CA0160,002,CORONADO PUBLIC LIBRARY,CORONADO,CA,92118,32.69092178,-117.1770554,CE
CA0161,002,IRWINDALE PUBLIC LIBRARY,IRWINDALE,CA,91706,34.1045553,-117.9341715,CE
CA0163,002,BENICIA PUBLIC LIBRARY,BENICIA,CA,94510,38.05312351,-122.1542893,CE
CA0164,002,LOS GATOS PUBLIC LIBRARY,LOS GATOS,CA,95030,37.22024527,-121.9785766,CE
CA0165,002,A. K. SMILEY PUBLIC LIBRARY,REDLANDS,CA,92373,34.05463019,-117.1839447,CE
CA0166,002,SIGNAL HILL PUBLIC LIBRARY,SIGNAL HILL,CA,90755,33.79708858,-118.1693573,CE
CA0167,002,BANNING LIBRARY DISTRICT,BANNING,CA,92220,33.92891694,-116.8770676,CE
CA0168,002,BEAUMONT LIBRARY DISTRICT,BEAUMONT,CA,92223,33.93242258,-116.9810868,CE
CA0168,003,BOOKMOBILE,BEAUMONT,CA,92223,33.93242258,-116.9810868,BS
CA0169,002,THOUSAND OAKS LIBRARY,THOUSAND OAKS,CA,91362,34.19956209,-118.8526764,CE
CA0169,004,NEWBURY PARK LIBRARY,NEWBURY PARK,CA,91320,34.18125153,-118.928299,BR
CA0192,002,MARIPOSA LIBRARY,MARIPOSA,CA,95338,37.48934178,-119.967392,CE
CA0192,003,EL PORTAL LIBRARY,EL PORTAL,CA,95318,37.6736717,-119.8073272,BR
CA0192,004,RED CLOUD LIBRARY,COULTERVILLE,CA,95311,37.74625785,-120.1317977,BR
CA0192,005,BASSETT MEMORIAL LIBRARY IN WAWONA,WAWONA,CA,95389,37.54710772,-119.6460114,BR
CA0192,006,YOSEMITE LIBRARY,YOSEMITE NATIONAL PA,CA,95389,37.7202,-119.645,BR
CA0193,002,"FOLSOM PUBLIC LIBRARY, GEORGIA MURRAY BUILDING",FOLSOM,CA,95630,38.68104557,-121.1671524,CE
CA0194,002,ARCHIBALD LIBRARY,RANCHO CUCAMONGA,CA,91730,34.12019737,-117.5935212,BR
CA0194,004,PAUL A. BIANE LIBRARY,RANCHO CUCAMONGA,CA,91739,34.11345665,-117.532692,BR
CA0195,002,LASSEN LIBRARY DISTRICT,SUSANVILLE,CA,96130,40.41554637,-120.6493149,CE
CA0196,031,RANCHO MIRAGE PUBLIC LIBRARY,RANCHO MIRAGE,CA,92270,33.7484808,-116.4214177,CE
CA0197,001,BELVEDERE-TIBURON LIBRARY,TIBURON,CA,94920,37.87685393,-122.4616393,CE
CA0198,001,MISSION VIEJO LIBRARY,MISSION VIEJO,CA,92691,33.59588632,-117.6594925,CE
CA0199,001,ALTHA MERRIFIELD - LAKE ELSINORE BRANCH LIBRARY,LAKE ELSINORE,CA,92530,33.66981881,-117.3341676,BR
CA0199,002,CANYON LAKE BRANCH LIBRARY,CANYON LAKE,CA,92587,33.67187498,-117.2535934,BR
CA0199,003,CATHEDRAL CITY BRANCH LIBRARY,CATHEDRAL CITY,CA,92234,33.8042706,-116.4572992,BR
CA0199,004,COACHELLA BRANCH LIBRARY,COACHELLA,CA,92236,33.67901984,-116.1760635,BR
CA0199,005,DESERT HOT SPRINGS BRANCH LIBRARY,DESERT HOT SPRINGS,CA,92240,33.94365689,-116.5013428,BR
CA0199,006,GLEN AVON BRANCH LIBRARY,RIVERSIDE,CA,92509,34.00450125,-117.4847031,BR
CA0199,007,HIGHGROVE BRANCH LIBRARY,RIVERSIDE,CA,92507,34.01564021,-117.3237,BR
CA0199,008,IDYLLWILD BRANCH LIBRARY,IDYLLWILD,CA,92549,33.74408331,-116.7130204,BR
CA0199,009,LA QUINTA BRANCH LIBRARY,LA QUINTA,CA,92253,33.67817507,-116.2935138,BR
CA0199,010,LAKE TAMARISK LIBRARY,DESERT CENTER,CA,92239,33.7380905,-115.3923188,BR
CA0199,011,MAX T. MCCANDLESS BRANCH LIBRARY INDIO,INDIO,CA,92201,33.7189952,-116.2188273,BR
CA0199,012,MECCA-NORTH SHORE BRANCH LIBRARY,MECCA,CA,92254,33.56933974,-116.0738526,BR
CA0199,013,NORCO BRANCH LIBRARY,NORCO,CA,92860,33.92900469,-117.5581437,BR
CA0199,014,NUVIEW BRANCH LIBRARY,NUEVO,CA,92567,33.82384496,-117.1286545,BR
CA0199,015,PALM DESERT BRANCH LIBRARY,PALM DESERT,CA,92260,33.7297928,-116.386288,BR
CA0199,016,PERRIS BRANCH LIBRARY,PERRIS,CA,92570,33.78655618,-117.2266542,BR
CA0199,017,ROBIDOUX BRANCH LIBRARY,RIVERSIDE,CA,92509,34.00037379,-117.4139786,BR
CA0199,018,SAN JACINTO BRANCH LIBRARY,SAN JACINTO,CA,92583,33.78216938,-116.9588241,BR
CA0199,019,SUN CITY BRANCH LIBRARY,SUN CITY,CA,92586,33.71114788,-117.1891747,BR
CA0199,020,GRACE MELLMAN LIBRARY,TEMECULA,CA,92591,33.52772896,-117.1614761,BR
CA0199,021,VALLE VISTA LIBRARY,HEMET,CA,92544,33.74750523,-116.893158,BR
CA0199,022,COACHELLA VALLEY BOOKMOBILE,INDIO,CA,92201,33.7189952,-116.2188273,BS
CA0199,023,ANZA VALLEY COMMUNITY LIBRARY,ANZA,CA,92539,33.56985477,-116.6607513,BR
CA0199,024,CALIMESA LIBRARY,CALIMESA,CA,92320,34.00197595,-117.0613404,BR
CA0199,025,THOUSAND PALMS LIBRARY,THOUSAND PALMS,CA,92276,33.82180928,-116.3968808,BR
CA0199,026,WOODCREST COMMUNITY LIBRARY,RIVERSIDE,CA,92504,33.8796187,-117.3725427,BR
CA0199,027,WILDOMAR LIBRARY,WILDOMAR,CA,92595,33.62359999,-117.2901306,BR
CA0199,029,EL CERRITO PUBLIC LIBRARY,CORONA,CA,92881,33.8361091,-117.5264226,BR
CA0199,030,WEST COUNTY BOOKMOBILE,PERRIS,CA,92570,33.78655618,-117.2266542,BS
CA0199,031,VICK KNIGHT COMMUNITY LIBRARY,LAKE ELSINORE,CA,92530,33.66827776,-117.3812943,BR
CA0199,032,TEMECULA PUBLIC LIBRARY,TEMECULA,CA,92592,33.49660494,-117.1229248,BR
CA0199,033,HOME GARDENS LIBRARY,CORONA,CA,92879,33.87460715,-117.5259093,BR
CA0199,034,EASTVALE COMMUNITY LIBRARY,EASTVALE,CA,92880,33.95298767,-117.5670853,BR
CA0199,036,CABAZON LIBRARY,CABAZON,CA,92230,33.9098564,-116.7811341,BR
CA0199,037,MEAD VALLEY PUBLIC LIBRARY,PERRIS,CA,92570,33.83358767,-117.2867509,BR
CA0199,038,FRENCH VALLEY LIBRARY,WINCHESTER,CA,92596,33.60941308,-117.1088256,BR
CA0199,039,MENIFEE LIBRARY,MENIFEE,CA,92584,33.67562106,-117.1576461,BR
CA0199,040,LIBRARY CONNECT NORTH VAN,RIVERSIDE,CA,92507,33.98289107,-117.3621903,BS
CA0199,041,LIBRARY CONNECT SOUTH VAN,INDIO,CA,92201,33.70776755,-116.2058793,BS
CA0200,001,MORENO VALLEY PUBLIC LIBRARY,MORENO VALLEY,CA,92553,33.91743092,-117.2183151,CE
CA0200,004,MORENO VALLEY MALL BRANCH,MORENO VALLEY,CA,92553,33.94091027,-117.2723313,BR
CA0200,005,MORENO VALLEY IRIS PLAZA BRANCH,MORENO VALLEY,CA,92551,33.88568119,-117.2261047,BR
CA0201,001,CALABASAS CITY LIBRARY,CALABASAS,CA,91302,34.15318297,-118.6469345,CE
CA0202,001,MURRIETA PUBLIC LIBRARY,MURRIETA,CA,92562,33.5578547,-117.2117044,CE
CA0206,001,PLEASANTON PUBLIC LIBRARY,PLEASANTON,CA,94566,37.6578102,-121.8809967,CE
CA0207,001,VICTORVILLE CITY LIBRARY,VICTORVILLE,CA,92395,34.5236625,-117.3040542,CE
CA0208,001,MOORPARK CITY LIBRARY,MOORPARK,CA,93021,34.28632347,-118.882637,CE
CA0209,001,CAMARILLO PUBLIC LIBRARY,CAMARILLO,CA,93010,34.24270631,-119.0137634,CE
CA0210,001,CANYON COUNTRY LIBRARY,SANTA CLARITA,CA,91351,34.41611103,-118.4590226,BR
CA0210,002,NEWHALL LIBRARY,SANTA CLARITA,CA,91321,34.38150023,-118.5299683,BR
CA0210,003,VALENCIA LIBRARY,SANTA CLARITA,CA,91355,34.41505441,-118.550293,BR
CA0211,001,SIMI VALLEY PUBLIC LIBRARY,SIMI VALLEY,CA,93063,34.28933714,-118.7177354,CE
CA0212,001,BERNARD E. WITKIN ALAMEDA COUNTY LAW LIBRARY,OAKLAND,CA,94607,37.79983895,-122.264206,CE
CA0215,001,BUTTE COUNTY PUBLIC LAW LIBRARY,OROVILLE,CA,95965,39.51284402,-121.5590286,CE
CA0216,001,CALAVERAS COUNTY LAW LIBRARY,SAN ANDREAS,CA,95249,38.18921285,-120.6655273,CE
CA0218,001,CONTRA COSTA COUNTY PUBLIC LAW LIBRARY,MARTINEZ,CA,94553,38.01827621,-122.1330566,CE
